id_schedule,user_id,name,created_at,deleted
610ebb236cb198c27f0d65fd,610e932c6cb198c27f0d650f,"Pilihan 2, manres-tp",2021-08-07T16:56:03.14Z,False
610ebbde6cb198c27f0d6600,610eba0e6cb198c27f0d65fb,Untitled,2021-08-07T16:59:10.326Z,False
610ebc1a6cb198c27f0d6601,610ebbc56cb198c27f0d65ff,,2021-08-07T17:00:10.04Z,False
610ebd666cb198c27f0d6604,610ebb866cb198c27f0d65fe,,2021-08-07T17:05:42.605Z,False
610ebddf6cb198c27f0d6605,610860138aadd383ec57d78c,,2021-08-07T17:07:43.784Z,False
610ebea16cb198c27f0d6607,610ebb866cb198c27f0d65fe,,2021-08-07T17:10:57.362Z,False
610ebf176cb198c27f0d6608,610ebcfc6cb198c27f0d6602,,2021-08-07T17:12:55.174Z,True
610ebf906cb198c27f0d6609,610ebad36cb198c27f0d65fc,Plan B,2021-08-07T17:14:56.106Z,False
610ebf9f6cb198c27f0d660a,610bbe576cb198c27f0d6080,sem 3,2021-08-07T17:15:11.831Z,False
610ec0636cb198c27f0d660c,610ebfa96cb198c27f0d660b,SEM 3,2021-08-07T17:18:27.662Z,False
610ec1606cb198c27f0d660d,610ebad36cb198c27f0d65fc,Plan A,2021-08-07T17:22:40.287Z,False
610ec1cd6cb198c27f0d660e,6108ffa48aadd383ec57d874,Semester 3,2021-08-07T17:24:29.72Z,False
610ec30e6cb198c27f0d6611,610e98be6cb198c27f0d653d,1st Plan,2021-08-07T17:29:50.658Z,False
610ec33a6cb198c27f0d6612,610e932c6cb198c27f0d650f,"Plan 3, p.mas 2-trk2",2021-08-07T17:30:34.192Z,False
610ec4126cb198c27f0d6615,610ec25f6cb198c27f0d660f,,2021-08-07T17:34:10.617Z,False
610ec4146cb198c27f0d6616,610eb8956cb198c27f0d65f5,5!!BISMILLAH WIN WAR,2021-08-07T17:34:12.898Z,False
610ec42c6cb198c27f0d6617,610ebd5f6cb198c27f0d6603,,2021-08-07T17:34:36.83Z,True
610ec4e36cb198c27f0d661a,610eb8036cb198c27f0d65f2,Semester 3,2021-08-07T17:37:39.205Z,False
610ec4e86cb198c27f0d661b,610e932c6cb198c27f0d650f,"pilihan 4, spk dpt 2",2021-08-07T17:37:44.372Z,False
610ec4f96cb198c27f0d661c,610811aa8aadd383ec57d734,Love Noprijon,2021-08-07T17:38:01.571Z,False
610ec51a6cb198c27f0d661d,610ec4506cb198c27f0d6618,,2021-08-07T17:38:34.067Z,False
610ec5956cb198c27f0d661f,610ec2d46cb198c27f0d6610,,2021-08-07T17:40:37.692Z,False
610ec73b6cb198c27f0d6621,610ebd5f6cb198c27f0d6603,,2021-08-07T17:47:39.393Z,False
610ec75e6cb198c27f0d6622,610ec5716cb198c27f0d661e,,2021-08-07T17:48:14.977Z,True
610ec77a6cb198c27f0d6623,610ec6996cb198c27f0d6620,,2021-08-07T17:48:42.376Z,False
610ec78b6cb198c27f0d6624,610ec3956cb198c27f0d6613,,2021-08-07T17:48:59.839Z,True
610ec79b6cb198c27f0d6625,6107f2d68aadd383ec57d6c9,Plan B Jaja,2021-08-07T17:49:15.519Z,False
610ec7d56cb198c27f0d6626,610ec25f6cb198c27f0d660f,,2021-08-07T17:50:13.677Z,False
610ec8fd6cb198c27f0d6627,610e723d6cb198c27f0d6495,,2021-08-07T17:55:09.631Z,True
610ec96e6cb198c27f0d6629,610ec9056cb198c27f0d6628,SMT 5,2021-08-07T17:57:02.353Z,False
610ecaa56cb198c27f0d662a,610d69936cb198c27f0d6341,,2021-08-07T18:02:13.309Z,False
610ecb0b6cb198c27f0d662b,6107b2188aadd383ec57d53a,Ideal,2021-08-07T18:03:55.838Z,False
610ecc416cb198c27f0d662d,6107b2188aadd383ec57d53a,,2021-08-07T18:09:05.821Z,False
610ecc806cb198c27f0d662e,610eae306cb198c27f0d65d6,,2021-08-07T18:10:08.992Z,False
610ecd186cb198c27f0d6631,610eccae6cb198c27f0d662f,,2021-08-07T18:12:40.974Z,False
610ecd276cb198c27f0d6632,610d54816cb198c27f0d6318,,2021-08-07T18:12:55.599Z,False
610ecd4c6cb198c27f0d6633,610ebcfc6cb198c27f0d6602,,2021-08-07T18:13:32.114Z,False
610ecd916cb198c27f0d6634,610eae306cb198c27f0d65d6,,2021-08-07T18:14:41.317Z,False
610ecdab6cb198c27f0d6635,610b71e86cb198c27f0d5ff7,,2021-08-07T18:15:07.651Z,True
610ece066cb198c27f0d6636,610ecd066cb198c27f0d6630,5. Semester,2021-08-07T18:16:38.356Z,False
610eced66cb198c27f0d6637,610ec3956cb198c27f0d6613,,2021-08-07T18:20:06.69Z,False
610ecf666cb198c27f0d6639,610b71e86cb198c27f0d5ff7,"Semester 5, Plan A",2021-08-07T18:22:30.894Z,False
610ed0936cb198c27f0d663b,61080d528aadd383ec57d717,,2021-08-07T18:27:31.451Z,False
610ed4976cb198c27f0d663d,610bd9076cb198c27f0d60bb,sem5 blm fix,2021-08-07T18:44:39.94Z,False
610ed8df6cb198c27f0d663f,610ed43c6cb198c27f0d663c,,2021-08-07T19:02:55.398Z,False
610edaa86cb198c27f0d6640,610ed8cf6cb198c27f0d663e,Hypothetical _1,2021-08-07T19:10:32.041Z,False
610ede236cb198c27f0d6642,610950e08aadd383ec57d906,,2021-08-07T19:25:23.885Z,True
610edf7d6cb198c27f0d6644,610edf156cb198c27f0d6643,,2021-08-07T19:31:09.557Z,False
610ee4866cb198c27f0d6647,6107ea848aadd383ec57d6a7,,2021-08-07T19:52:38.163Z,False
610ee5c86cb198c27f0d6648,610ecd066cb198c27f0d6630,,2021-08-07T19:58:00.174Z,False
610ee5e46cb198c27f0d6649,610ee05f6cb198c27f0d6645,Lulus SDA,2021-08-07T19:58:28.558Z,False
610eea886cb198c27f0d664d,610eea2e6cb198c27f0d664c,,2021-08-07T20:18:16.93Z,False
610eea9d6cb198c27f0d664e,610ee90d6cb198c27f0d664b,,2021-08-07T20:18:37.968Z,False
610eecc66cb198c27f0d6650,610eeb186cb198c27f0d664f,,2021-08-07T20:27:50.913Z,False
610ef3896cb198c27f0d6651,610eb91f6cb198c27f0d65f8,,2021-08-07T20:56:41.072Z,False
610ef7516cb198c27f0d6652,60f88c83752be98a2e59f6f4,Plan B,2021-08-07T21:12:49.755Z,False
610f09cd6cb198c27f0d6655,610f09a36cb198c27f0d6654,,2021-08-07T22:31:41.407Z,False
610f0e4f6cb198c27f0d6657,610f0b8f6cb198c27f0d6656,,2021-08-07T22:50:55.665Z,False
610f148b6cb198c27f0d6658,61002554752be98a2e59f7f4,SMT5,2021-08-07T23:17:31.638Z,False
610f1a216cb198c27f0d665a,610f19a56cb198c27f0d6659,,2021-08-07T23:41:21.964Z,False
610f23396cb198c27f0d665c,61014895737501fdf91e8569,,2021-08-08T00:20:09.04Z,True
610f25e16cb198c27f0d665e,610f25286cb198c27f0d665d,,2021-08-08T00:31:29.606Z,False
610f29626cb198c27f0d6662,610f28b66cb198c27f0d6661,Bismillah Semester 5,2021-08-08T00:46:26.678Z,True
610f29c86cb198c27f0d6664,610f28006cb198c27f0d6660,,2021-08-08T00:48:08.271Z,False
610f2a1e6cb198c27f0d6665,610d32ed6cb198c27f0d62a0,Untitled,2021-08-08T00:49:34.117Z,False
610f2aec6cb198c27f0d6667,610e988f6cb198c27f0d6539,TRIAL JADWAL 2,2021-08-08T00:53:00.452Z,False
610f2c076cb198c27f0d6668,60f51c1b8cd53dc0e3b371f0,,2021-08-08T00:57:43.567Z,False
610f320c6cb198c27f0d666c,610f2f126cb198c27f0d666b,IRS Semester 5,2021-08-08T01:23:24.137Z,False
610f35f66cb198c27f0d6671,610f35db6cb198c27f0d6670,,2021-08-08T01:40:06.678Z,False
610f36196cb198c27f0d6672,610f33fe6cb198c27f0d666e,Rencana Studi,2021-08-08T01:40:41.404Z,False
610f37926cb198c27f0d6674,610f35db6cb198c27f0d6670,Semester 5,2021-08-08T01:46:58.09Z,False
610f385f6cb198c27f0d6676,610f36a76cb198c27f0d6673,,2021-08-08T01:50:23.165Z,False
610f394a6cb198c27f0d6678,610f386f6cb198c27f0d6677,,2021-08-08T01:54:18.52Z,False
610f3a016cb198c27f0d6679,610eacc46cb198c27f0d65d0,,2021-08-08T01:57:21.662Z,False
610f3c766cb198c27f0d667a,610a41068aadd383ec57d9b2,,2021-08-08T02:07:50.702Z,False
610f3c7c6cb198c27f0d667b,610f29786cb198c27f0d6663,,2021-08-08T02:07:56.433Z,False
610f3c916cb198c27f0d667c,610940008aadd383ec57d8ef,Semester3,2021-08-08T02:08:17.476Z,False
610f3d6f6cb198c27f0d667d,610ce5186cb198c27f0d61e9,Semester 3,2021-08-08T02:11:59.396Z,False
610f3e0e6cb198c27f0d667e,60f7b562752be98a2e59f6a1,"os-&gt;pbp, sda-&gt;ddp",2021-08-08T02:14:38.599Z,False
610f3e516cb198c27f0d667f,610f34116cb198c27f0d666f,Buat SIAK WAR,2021-08-08T02:15:45.095Z,False
610f3e566cb198c27f0d6680,6107e1458aadd383ec57d671,,2021-08-08T02:15:50.013Z,False
610f3e6c6cb198c27f0d6681,6107b9f78aadd383ec57d578,sem5,2021-08-08T02:16:12.653Z,False
610f3f056cb198c27f0d6682,60f7b562752be98a2e59f6a1,"os-&gt;pbp, ddp-&gt;sda",2021-08-08T02:18:45.028Z,False
610f40376cb198c27f0d6684,61080e028aadd383ec57d719,,2021-08-08T02:23:51.716Z,False
610f41366cb198c27f0d6685,610bb8d26cb198c27f0d6076,Untitled,2021-08-08T02:28:06.369Z,False
610f41d96cb198c27f0d6687,610f41506cb198c27f0d6686,,2021-08-08T02:30:49.544Z,False
610f467a6cb198c27f0d668a,6109393d8aadd383ec57d8e8,,2021-08-08T02:50:34.986Z,False
610f473a6cb198c27f0d668b,610f42e26cb198c27f0d6688,,2021-08-08T02:53:46.991Z,False
610f48bd6cb198c27f0d668f,610f47d06cb198c27f0d668d,Jadwal 1,2021-08-08T03:00:13.221Z,False
610f48ff6cb198c27f0d6690,610f48846cb198c27f0d668e,Most Likely Lingki19,2021-08-08T03:01:19.442Z,False
610f4aa96cb198c27f0d6692,610f47d06cb198c27f0d668d,Jadwal2,2021-08-08T03:08:25.165Z,False
610f4bac6cb198c27f0d6694,610812618aadd383ec57d741,BISMILLAH,2021-08-08T03:12:44.196Z,False
610f4bb06cb198c27f0d6695,610f4b096cb198c27f0d6693,,2021-08-08T03:12:48.874Z,False
610f4cf26cb198c27f0d6698,610f4c956cb198c27f0d6697,,2021-08-08T03:18:10.401Z,False
610f4e776cb198c27f0d669b,610e73636cb198c27f0d649a,,2021-08-08T03:24:39.84Z,False
610f4f136cb198c27f0d669c,610cee866cb198c27f0d61fc,calon jadwal smt 3,2021-08-08T03:27:15.947Z,False
610f4f1b6cb198c27f0d669d,610f4c456cb198c27f0d6696,,2021-08-08T03:27:23.13Z,False
610f50bd6cb198c27f0d669f,6107d3e38aadd383ec57d617,,2021-08-08T03:34:21.226Z,False
610f513a6cb198c27f0d66a1,610f50d56cb198c27f0d66a0,,2021-08-08T03:36:26.9Z,False
610f525b6cb198c27f0d66a4,610f51ba6cb198c27f0d66a2,Semester 5 - Lets Go,2021-08-08T03:41:15.535Z,False
610f525f6cb198c27f0d66a5,60f8328b752be98a2e59f6eb,Ke 2 sem 5,2021-08-08T03:41:19.489Z,False
610f52c76cb198c27f0d66a6,610aa5f68aadd383ec57da53,,2021-08-08T03:43:03.787Z,False
610f54b56cb198c27f0d66ab,6107c1508aadd383ec57d5a8,,2021-08-08T03:51:17.358Z,False
610f55756cb198c27f0d66ac,610f50956cb198c27f0d669e,Plan A,2021-08-08T03:54:29.197Z,False
610f55a16cb198c27f0d66ad,610f54a16cb198c27f0d66aa,Plan A,2021-08-08T03:55:13.558Z,False
610f56306cb198c27f0d66ae,610f54a16cb198c27f0d66aa,Plan B,2021-08-08T03:57:36.161Z,False
610f563a6cb198c27f0d66af,610f52516cb198c27f0d66a3,,2021-08-08T03:57:46.736Z,True
610f56c66cb198c27f0d66b0,610f52516cb198c27f0d66a3,,2021-08-08T04:00:06.935Z,False
610f56f96cb198c27f0d66b1,60f79dc5752be98a2e59f697,Jadwal Utama,2021-08-08T04:00:57.573Z,False
610f573d6cb198c27f0d66b3,610b5b5a6cb198c27f0d5fdd,Untitled,2021-08-08T04:02:05.601Z,False
610f57a16cb198c27f0d66b5,60f8e955752be98a2e59f6f9,Nyodok MSI,2021-08-08T04:03:45.517Z,False
610f57d06cb198c27f0d66b8,610a199e8aadd383ec57d97d,,2021-08-08T04:04:32.677Z,False
610f57ef6cb198c27f0d66b9,60f8e955752be98a2e59f6f9,19 sks,2021-08-08T04:05:03.467Z,False
610f584c6cb198c27f0d66bb,610256da737501fdf91e85e2,,2021-08-08T04:06:36.922Z,False
610f5a326cb198c27f0d66c1,610f58e76cb198c27f0d66bc,,2021-08-08T04:14:42.882Z,False
610f5ab56cb198c27f0d66c3,610e99016cb198c27f0d6543,,2021-08-08T04:16:53.293Z,False
610f5ca96cb198c27f0d66c7,610f56fc6cb198c27f0d66b2,Term 3 ,2021-08-08T04:25:13.496Z,False
610f5d9e6cb198c27f0d66c9,610b8b9f6cb198c27f0d601b,,2021-08-08T04:29:18.054Z,False
610f5dc96cb198c27f0d66ca,610f5cee6cb198c27f0d66c8,semester 5,2021-08-08T04:30:01.614Z,True
610f5ddd6cb198c27f0d66cb,6108d16c8aadd383ec57d806,,2021-08-08T04:30:21.791Z,False
610f5de76cb198c27f0d66cc,610b8b9f6cb198c27f0d601b,,2021-08-08T04:30:31.065Z,True
610f5e3d6cb198c27f0d66cf,6108d16c8aadd383ec57d806,,2021-08-08T04:31:57.194Z,False
610f5e906cb198c27f0d66d0,6108d16c8aadd383ec57d806,,2021-08-08T04:33:20.412Z,False
610f5f246cb198c27f0d66d2,610cd5726cb198c27f0d61bb,,2021-08-08T04:35:48.239Z,False
610f5f6a6cb198c27f0d66d3,610f50956cb198c27f0d669e,Plan B,2021-08-08T04:36:58.631Z,False
610f5fe56cb198c27f0d66d4,610f5de76cb198c27f0d66cd,Kelas B,2021-08-08T04:39:01.911Z,False
610f60346cb198c27f0d66d5,610e05676cb198c27f0d6395,,2021-08-08T04:40:20.571Z,False
610f60516cb198c27f0d66d6,610e94166cb198c27f0d6514,,2021-08-08T04:40:49.831Z,False
610f61106cb198c27f0d66d8,610e99a26cb198c27f0d6550,Semester 3,2021-08-08T04:44:00.873Z,False
610f61556cb198c27f0d66d9,61015607737501fdf91e857d,,2021-08-08T04:45:09.988Z,False
610f61d36cb198c27f0d66da,610f598b6cb198c27f0d66be,,2021-08-08T04:47:15.071Z,False
610f61d46cb198c27f0d66db,610f58f76cb198c27f0d66bd,,2021-08-08T04:47:16.312Z,False
610f61d46cb198c27f0d66dc,610f59bd6cb198c27f0d66bf,sem 1 plan a,2021-08-08T04:47:16.664Z,True
610f61d76cb198c27f0d66dd,610f5b046cb198c27f0d66c4,,2021-08-08T04:47:19.078Z,False
610f62196cb198c27f0d66de,610f60b56cb198c27f0d66d7,,2021-08-08T04:48:25.79Z,False
610f626f6cb198c27f0d66df,610f57b26cb198c27f0d66b7,,2021-08-08T04:49:51.548Z,False
610f62b46cb198c27f0d66e0,610eaf9d6cb198c27f0d65de,SMT 5B,2021-08-08T04:51:00.036Z,False
610f630a6cb198c27f0d66e2,610f57a26cb198c27f0d66b6,,2021-08-08T04:52:26.01Z,True
610f64136cb198c27f0d66e3,60f53149752be98a2e59f65a,,2021-08-08T04:56:51.658Z,False
610f641d6cb198c27f0d66e4,610a283c8aadd383ec57d991,Semester 5 (2),2021-08-08T04:57:01.275Z,False
610f642e6cb198c27f0d66e5,610eaf9d6cb198c27f0d65de,SMT 5C,2021-08-08T04:57:18.333Z,False
610f64816cb198c27f0d66e6,610f62c06cb198c27f0d66e1,,2021-08-08T04:58:41.893Z,False
610f64de6cb198c27f0d66e8,610f648c6cb198c27f0d66e7,,2021-08-08T05:00:14.972Z,False
610f653d6cb198c27f0d66ed,610a283c8aadd383ec57d991,Semester 5 (3),2021-08-08T05:01:49.776Z,False
610f657e6cb198c27f0d66f0,60f7a661752be98a2e59f69d,Untitled,2021-08-08T05:02:54.376Z,True
610f65946cb198c27f0d66f2,610f652e6cb198c27f0d66ec,,2021-08-08T05:03:16.518Z,False
610f66286cb198c27f0d66f4,610f58f76cb198c27f0d66bd,,2021-08-08T05:05:44.098Z,False
610f66336cb198c27f0d66f5,610f65206cb198c27f0d66eb,,2021-08-08T05:05:55.744Z,False
610f66566cb198c27f0d66f6,610d12076cb198c27f0d624e,,2021-08-08T05:06:30.697Z,True
610f66976cb198c27f0d66f7,610f65116cb198c27f0d66ea,,2021-08-08T05:07:35.774Z,True
610f67bd6cb198c27f0d66f8,610f65116cb198c27f0d66ea,,2021-08-08T05:12:29.911Z,False
610f67e76cb198c27f0d66f9,610f5de76cb198c27f0d66cd,Kelas C,2021-08-08T05:13:11.617Z,False
610f680f6cb198c27f0d66fa,610f65826cb198c27f0d66f1,,2021-08-08T05:13:51.469Z,False
610f68506cb198c27f0d66fb,610f59bd6cb198c27f0d66bf,sem 1 plan b,2021-08-08T05:14:56.671Z,True
610f68536cb198c27f0d66fc,610cd4646cb198c27f0d61b8,Semester 3,2021-08-08T05:14:59.275Z,False
610f69486cb198c27f0d66fe,610f64f26cb198c27f0d66e9,,2021-08-08T05:19:04.712Z,False
610f69da6cb198c27f0d6700,610f68fb6cb198c27f0d66fd,,2021-08-08T05:21:30.574Z,False
610f6a716cb198c27f0d6702,610f5de76cb198c27f0d66cd,Kelas A,2021-08-08T05:24:01.979Z,False
610f6aae6cb198c27f0d6703,610f5de76cb198c27f0d66cd,A2,2021-08-08T05:25:02.063Z,False
610f6aca6cb198c27f0d6704,610f5de76cb198c27f0d66cd,B2,2021-08-08T05:25:30.604Z,False
610f6af46cb198c27f0d6706,610cabea6cb198c27f0d6168,,2021-08-08T05:26:12.432Z,False
610f6b6f6cb198c27f0d6708,610e9d796cb198c27f0d6578,Plan A Fix,2021-08-08T05:28:15.717Z,False
610f6c3b6cb198c27f0d670b,610f65826cb198c27f0d66f1,,2021-08-08T05:31:39.746Z,False
610f6c416cb198c27f0d670c,610f69a66cb198c27f0d66ff,Pilihan Pertama,2021-08-08T05:31:45.364Z,False
610f6c696cb198c27f0d670d,610f5cee6cb198c27f0d66c8,,2021-08-08T05:32:25.053Z,False
610f6d1a6cb198c27f0d670f,60f517f18cd53dc0e3b371e5,Term 5,2021-08-08T05:35:22.805Z,False
610f6d1f6cb198c27f0d6710,610f6c706cb198c27f0d670e,,2021-08-08T05:35:27.173Z,False
610f6d236cb198c27f0d6711,610f6c2e6cb198c27f0d670a,,2021-08-08T05:35:31.198Z,False
610f6d516cb198c27f0d6712,610f6c2b6cb198c27f0d6709,,2021-08-08T05:36:17.959Z,True
610f6dbc6cb198c27f0d6713,610f6b386cb198c27f0d6707,,2021-08-08T05:38:04.617Z,False
610f6dc56cb198c27f0d6714,6108e1368aadd383ec57d824,Plan Jadwal Smtr 1,2021-08-08T05:38:13.212Z,False
610f6e086cb198c27f0d6715,610f53236cb198c27f0d66a9,,2021-08-08T05:39:20.011Z,False
610f6ed96cb198c27f0d6718,6107df938aadd383ec57d660,Opt 1 - 23 SKS,2021-08-08T05:42:49.867Z,True
610f6ee26cb198c27f0d671a,61065f8c8aadd383ec57d44f,,2021-08-08T05:42:58.186Z,True
610f6f336cb198c27f0d671d,6107b18d8aadd383ec57d536,,2021-08-08T05:44:19.617Z,False
610f6f6e6cb198c27f0d671e,610abe8c6cb198c27f0d5f92,,2021-08-08T05:45:18.302Z,False
610f6f886cb198c27f0d671f,6108e63d8aadd383ec57d835,,2021-08-08T05:45:44.222Z,False
610f6f936cb198c27f0d6720,610f6f0a6cb198c27f0d671b,,2021-08-08T05:45:55.649Z,False
610f6fd86cb198c27f0d6721,610f6f256cb198c27f0d671c,Semester 3,2021-08-08T05:47:04.829Z,False
610f700e6cb198c27f0d6722,6107c5408aadd383ec57d5bf,Plan B,2021-08-08T05:47:58.349Z,False
610f703e6cb198c27f0d6723,610f65826cb198c27f0d66f1,,2021-08-08T05:48:46.719Z,False
610f71306cb198c27f0d6726,610e61006cb198c27f0d6468,nyodok tik,2021-08-08T05:52:48.744Z,False
610f713b6cb198c27f0d6727,6108e9c28aadd383ec57d83e,,2021-08-08T05:52:59.345Z,False
610f715d6cb198c27f0d6729,610f6a6d6cb198c27f0d6701,,2021-08-08T05:53:33.525Z,False
610f719a6cb198c27f0d672c,610f6aea6cb198c27f0d6705,Pilihan 1,2021-08-08T05:54:34.933Z,False
610f71ca6cb198c27f0d672d,610f6edd6cb198c27f0d6719,BISMILLAH SEM 5,2021-08-08T05:55:22.144Z,False
610f71e26cb198c27f0d672e,610f71896cb198c27f0d672b,,2021-08-08T05:55:46.609Z,False
610f72b06cb198c27f0d6731,61065f8c8aadd383ec57d44f,,2021-08-08T05:59:12.224Z,False
610f730a6cb198c27f0d6732,610bd4da6cb198c27f0d60af,,2021-08-08T06:00:42.104Z,False
610f73e06cb198c27f0d6738,6108146c8aadd383ec57d74c,,2021-08-08T06:04:16.309Z,False
610f74696cb198c27f0d673d,6107ba308aadd383ec57d57a,,2021-08-08T06:06:33.449Z,False
610f74796cb198c27f0d673e,610f71776cb198c27f0d672a,Jadwal Semester 7,2021-08-08T06:06:49.514Z,False
610f74b46cb198c27f0d673f,610f73da6cb198c27f0d6736,,2021-08-08T06:07:48.775Z,False
610f75a26cb198c27f0d6742,610f742f6cb198c27f0d673c,Farhun Mt&#x27;20 Smt 3,2021-08-08T06:11:46.245Z,False
610f75e46cb198c27f0d6747,610f74126cb198c27f0d673a,,2021-08-08T06:12:52.808Z,False
610f76496cb198c27f0d6748,6102581c737501fdf91e85e6,SEMESTER 5 BISMILLAH,2021-08-08T06:14:33.8Z,False
610f76716cb198c27f0d6749,610f75d06cb198c27f0d6746,,2021-08-08T06:15:13.81Z,False
610f76c96cb198c27f0d674b,610f59c06cb198c27f0d66c0,,2021-08-08T06:16:41.981Z,False
610f77366cb198c27f0d674d,610d51976cb198c27f0d6311,Semester 5,2021-08-08T06:18:30.717Z,False
610f77956cb198c27f0d6751,610f756d6cb198c27f0d6740,,2021-08-08T06:20:05.547Z,False
610f77aa6cb198c27f0d6752,610f75ba6cb198c27f0d6744,PLAN A,2021-08-08T06:20:26.716Z,False
610f78446cb198c27f0d6753,610f77816cb198c27f0d6750,,2021-08-08T06:23:00.217Z,True
610f78726cb198c27f0d6754,610f75c06cb198c27f0d6745,,2021-08-08T06:23:46.325Z,False
610f78ad6cb198c27f0d6758,60fa2cf4752be98a2e59f720,Term 3,2021-08-08T06:24:45.155Z,False
610f78c06cb198c27f0d675b,610f69a66cb198c27f0d66ff,Pilihan Kedua,2021-08-08T06:25:04.165Z,False
610f78c56cb198c27f0d675c,610eab176cb198c27f0d65c6,biop sem 3 yuhu,2021-08-08T06:25:08.999Z,False
610f791c6cb198c27f0d675f,610f78846cb198c27f0d6755,,2021-08-08T06:26:36.85Z,False
610f79876cb198c27f0d6761,610e99696cb198c27f0d654d,,2021-08-08T06:28:23.116Z,False
610f79996cb198c27f0d6762,60f7ec69752be98a2e59f6cc,Plan TTL,2021-08-08T06:28:41.046Z,False
610f79a06cb198c27f0d6763,610f78ae6cb198c27f0d6759,,2021-08-08T06:28:48.312Z,True
610f79dc6cb198c27f0d6765,610f79206cb198c27f0d6760,,2021-08-08T06:29:48.741Z,False
610f79f06cb198c27f0d6766,610f79166cb198c27f0d675e,Semester 5 - Kelas A,2021-08-08T06:30:08.575Z,False
610f79fe6cb198c27f0d6767,610ac21c6cb198c27f0d5f9a,,2021-08-08T06:30:22.719Z,False
610f7a726cb198c27f0d6769,610f79206cb198c27f0d6760,,2021-08-08T06:32:18.556Z,False
610f7a786cb198c27f0d676a,610f7a056cb198c27f0d6768,Draft 1,2021-08-08T06:32:24.534Z,False
610f7a8a6cb198c27f0d676b,610247bd737501fdf91e85aa,plan 1,2021-08-08T06:32:42.749Z,False
610f7a8b6cb198c27f0d676c,6107dd548aadd383ec57d64b,Jadwal Punya Ammar,2021-08-08T06:32:43.594Z,False
610f7a8b6cb198c27f0d676d,610f78ae6cb198c27f0d6759,War 1,2021-08-08T06:32:43.712Z,False
610f7a926cb198c27f0d676e,6107ed5d8aadd383ec57d6b8,,2021-08-08T06:32:50.581Z,False
610f7ab26cb198c27f0d676f,610bbebc6cb198c27f0d6081,,2021-08-08T06:33:22.132Z,False
610f7ac06cb198c27f0d6770,610d5c286cb198c27f0d632e,YUK BISA YUK SEM 5!,2021-08-08T06:33:36.581Z,False
610f7adf6cb198c27f0d6772,610f78f16cb198c27f0d675d,Untitled,2021-08-08T06:34:07.174Z,False
610f7af16cb198c27f0d6773,610f79206cb198c27f0d6760,,2021-08-08T06:34:25.085Z,False
610f7af76cb198c27f0d6774,610f7a056cb198c27f0d6768,Draft 2,2021-08-08T06:34:31.905Z,False
610f7bb46cb198c27f0d6775,6102591c737501fdf91e85e7,,2021-08-08T06:37:40.529Z,False
610f7be46cb198c27f0d6778,610692328aadd383ec57d4bc,JADWAL KULIAH FIX,2021-08-08T06:38:28.844Z,False
610f7cd16cb198c27f0d677a,610f78ae6cb198c27f0d6759,,2021-08-08T06:42:25.672Z,True
610f7d206cb198c27f0d677c,610f769b6cb198c27f0d674a,,2021-08-08T06:43:44.286Z,False
610f7e116cb198c27f0d6781,610f7a056cb198c27f0d6768,Draft 3,2021-08-08T06:47:45.042Z,False
610f7e5e6cb198c27f0d6784,610e79d46cb198c27f0d64b7,Untitled,2021-08-08T06:49:02.233Z,False
610f7e786cb198c27f0d6785,610ecedc6cb198c27f0d6638,Opsi A,2021-08-08T06:49:28.546Z,False
610f7e926cb198c27f0d6786,610954bf8aadd383ec57d911,,2021-08-08T06:49:54.231Z,False
610f7ea36cb198c27f0d6787,6108100b8aadd383ec57d721,,2021-08-08T06:50:11.29Z,False
610f7ef36cb198c27f0d6788,610f7da06cb198c27f0d677f,,2021-08-08T06:51:31.424Z,False
610f7f0a6cb198c27f0d678a,610f7e4c6cb198c27f0d6783,,2021-08-08T06:51:54.132Z,False
610f7ffb6cb198c27f0d678e,6107dd548aadd383ec57d64b,,2021-08-08T06:55:55.282Z,False
610f800d6cb198c27f0d678f,6107c8b18aadd383ec57d5d4,,2021-08-08T06:56:13.762Z,False
610f80176cb198c27f0d6790,610abe796cb198c27f0d5f91,,2021-08-08T06:56:23.17Z,False
610f802a6cb198c27f0d6791,610147d7737501fdf91e8567,,2021-08-08T06:56:42.768Z,False
610f80c66cb198c27f0d6793,610f7a056cb198c27f0d6768,Draft 4,2021-08-08T06:59:18.308Z,False
610f80cd6cb198c27f0d6795,610f6e816cb198c27f0d6716,,2021-08-08T06:59:25.444Z,True
610f814b6cb198c27f0d6797,610ec4d36cb198c27f0d6619,Jadwal Smester 3,2021-08-08T07:01:31.787Z,False
610f817f6cb198c27f0d6799,60f76471752be98a2e59f691,semester 5,2021-08-08T07:02:23.486Z,False
610f81a16cb198c27f0d679b,610f7e456cb198c27f0d6782,SIAK NG SEMESTER 5,2021-08-08T07:02:57.802Z,False
610f81ab6cb198c27f0d679c,610f7bd66cb198c27f0d6777,Plan A,2021-08-08T07:03:07.002Z,False
610f81c36cb198c27f0d679d,6108100b8aadd383ec57d721,,2021-08-08T07:03:31.838Z,False
610f81f26cb198c27f0d679f,610f7bd66cb198c27f0d6777,Plan A 2,2021-08-08T07:04:18.275Z,False
610f824e6cb198c27f0d67a1,610f7bd66cb198c27f0d6777,Plan B,2021-08-08T07:05:50.688Z,False
610f830d6cb198c27f0d67a7,610f7a056cb198c27f0d6768,Draft 5,2021-08-08T07:09:01.701Z,False
